token, -3word, -2word, -1word, +1word, +2word, +3word, Class
specif, practic, rear, anim, farm, purpos, exist, Agriculture
specif, denot, farmer, rais, domest, anim,  , Agriculture
specif, multipl, grow, season, sequenc, repeat, cycl, Agriculture
specif, feed, domest, livestock, food, anim, directli, Agriculture
specif,  ,  , collect, principl, method, appli, Agriculture
specif, cover, crop, grown, purpos, matur, plant, Agriculture
specif, cultiv, agricultur, machineri, design, purpos,  , Agriculture
specif,  , crop, grown, seed, harvest, matur, Agriculture
specif,  , type, agricultur, plot, land, clear, Agriculture
specif,  ,  ,  , stapl, food, vari, Agriculture
specif, transmit, subsequ, cultur, emphasi, cultiv, crop, Agriculture
specif,  , herbicid, kill, target, leav, crop, Agriculture
specif, characterist, tast, concentr, biolog, molecul, protein, Agriculture
specif, breeder, strive, creat, outcom, plant, potenti, Agriculture
specif, describ, tendenc, progeni, cross, outperform, parent, Agriculture
specif, plant, achiev, ad, gene, gene, plant, Agriculture
specif, propag, cultivar, requir, control, seed, sourc, Agriculture
specif,  , breed, varieti, adapt, uniqu, condit, Agriculture
specif, breed, abil, select, gene, allow, crop, Agriculture
specif, achiev, fertilis, crop, design,  ,  , Agriculture
specif, poverti, allevi, strategi, safeti, net, foodpric, Agriculture
specif,  ,  , asia, amount, land, sustain, Agriculture
specif, sustain, intensif, encompass, agricultur, method, increas, Agriculture
specif, prior, intensif, method, place, import, broader, Agriculture
specif, peel, handl, tool, purpos,  ,  , Cooking
specif, word, chef, deal, food, prepar,  , Cooking
specif, de, parti, handl, product,  ,  , Cooking
specif, awar, sensori, properti, dish,  ,  , Cooking
specif, sacrific, chocol, drink, sacrifici, human, blood, Cooking
specif, heavili, influenc, process, conch, below,  , Cooking
specif,  , research, shown, carotenoid, proport, absorb, Cooking
specif, process, difficult, identifi, compon, diet, serv, Cooking
specif, farmer, introduc, exact, quantiti, volum, boston, Cooking
specif, techniqu, dish, associ, cultur, geograph, region, Cooking
specif, base, avail, usag, ingredi, local, cook, Cooking
specif,  , english, refer, cuisin, continent, europ, Cooking
specif, commerci, stove, model, optim, fast, boil, Cooking
specif,  ,  , cuisin, set, cook, tradit, Cooking
specif, tradit, practic, associ, cultur,  ,  , Cooking
specif, design, anvil, tailor, purpos, meet, particular, Crafting
specif,  , exampl, anvil, farrier, smith, cutler, Crafting
specif, limber, compris, wagon, design, construct, blacksmith, Crafting
specif,  , coppersmith, special, form, item, particular, Crafting
specif, type, pistol, shotgun, brand, model,  , Crafting
specif, build, gun, custom, raw, materi, shelf, Crafting
specif, sale, frequent, note, percentag, factori, origin, Crafting
specif, renew, color, harden, pattern, firearm, subarea, Crafting
specif, citi, brescia, itali, suburb, gardon, val, Crafting
specif, locksmith, frequent, certifi, skill, level, skill, Crafting
specif,  , silversmith, cut, shape, sterl, fine, Crafting
specif, price, ground, condit, aesthet, reason,  , Construction
specif, week, detail, train, aspect, trade,  , Construction
specif,  , design, prepar, design, deliver, model, Construction
specif, architectur, engin, draw,  ,  ,  , Construction
specif, worker, primarili, describ, level, type, perform, Construction
specif, project, cost, associ, direct, account,  , Construction
specif, chang, cost, price, servic, economi, period, Construction
specif,  ,  , associ, project, alloc, project, Construction
specif, daili, allow, expens, amount, money, organ, Construction
specif, rate, set, rate, project, locat, set, Construction
specif,  ,  , exampl, type, excav, standard, Construction
specif,  ,  ,  , project, locat, condit, Construction
specif,  ,  ,  , explicit, set, requir, Construction
specif, plan, architectur, draw, compris, document, set, Construction
specif,  ,  ,  , consist, precis, descript, Construction
specif,  ,  ,  , typic, organ, trade, Construction
specif,  , hotel, built, destin, themselv, exampl, Hospitality
specif, lifestyl, person, imag, locat,  ,  , Hospitality
specif, amen, cater, market, demograph, travel, singl, Hospitality
specif, normal, cater, market, demograph, travel, budgetmind, Hospitality
specif,  , hotel, built, destin, creat, captiv, Hospitality
specif, inclus, resort, design,  ,  ,  , Hospitality
specif, resort, resort, cater, sport, golf, includ, Hospitality
specif, network, advanc, posit, field,  ,  , Hospitality
specif, meant, unmarri, woman, virgin,  ,  , Hospitality
specif,  , care, children, occup, nanni,  , Hospitality
specif,  , user, check, locat, text, messag, Hospitality
specif, facil, servic, activ, center, repres, core, Hospitality
specif, promot, activ, understand, cultur, featur,  , Hospitality
sustain, grow, time, larger, hunt, gather,  , Agriculture
sustain, lowintens, fire, ecolog, lowdens, agricultur, loos, Agriculture
sustain, increas, crop, yield, increas, global, popul, Agriculture
sustain, result, organ, regen, agricultur, movement,  , Agriculture
sustain, tool, resourc, farm,  ,  ,  , Agriculture
sustain, preclud, widespread, adopt, practic, crop, rotat, Agriculture
sustain, natur, resourc, environment, water, polici, research, Agriculture
sustain, modifi, practic, adopt, agricultur, practic,  , Agriculture
sustain, commun, commit, increas, food, product, sustain, Agriculture
sustain, sustain, food, product, develop, goal, hunger, Agriculture
sustain, improv, nutrit, promot, agricultur,  ,  , Agriculture
sustain,  ,  ,  , agricultur, idea, agricultur, Agriculture
sustain, organ, farm, multifacet, agricultur, set, practic, Agriculture
sustain, tillag, method, farm, soil, surround, ecosystem, Agriculture
sustain, goal, enhanc, function, farm, system,  , Agriculture
sustain, econom, social, environment,  ,  ,  , Agriculture
sustain, redirect, growth, improv, plant, health, appear, Agriculture
sustain,  ,  , procedur, season, yield, tend, Agriculture
sustain,  ,  ,  , agricultur,  ,  , Agriculture
sustain,  ,  , outlin, agricultur,  ,  , Agriculture
sustain, larger, catastroph, fire, lowdens, agricultur, loos, Agriculture
sustain, aborigin, regard, capabl, agricultur,  ,  , Agriculture
sustain,  ,  , main, agricultur, time, deplet, Agriculture
sustain,  , intens, farm, method, necessit, input, Agriculture
sustain,  ,  ,  , increas, agricultur, product, Agriculture
sustain, project, drawdown, describ, intensif, smallhold, method, Agriculture
sustain, method, minim, pesticid, level,  ,  , Agriculture
sustain,  ,  , concern, industri, agricultur, environment, Agriculture
sustain, movement, built, market, intens, farm, fund, Agriculture
sustain, intens, farm, practic, develop, slow, deterior, Agriculture
sustain, product, profit, healthi, landus, system,  , Agriculture
sustain, input, repres, potenti, agricultur, intensif,  , Agriculture
sustain, farm, system, progress, agricultur, system, wast, Agriculture
sustain,  , form, agricultur, low, popul, densiti, Agriculture
sustain,  ,  ,  , agricultur, farm, sustain, Agriculture
sustain, sustain, agricultur, farm, meet, societi, food, Agriculture
sustain,  , method, increas, agricultur,  ,  , Agriculture
sustain,  , develop, agricultur, food, system, develop, Agriculture
sustain,  ,  , develop, food, system, contribut, Agriculture
sustain, food, system, contribut, human, popul,  , Agriculture
sustain, climat, chang, creat, food, system, base, Agriculture
sustain, food, system, base, agricultur,  ,  , Agriculture
sustain,  ,  ,  , agricultur, provid, potenti, Agriculture
sustain, centuri, discuss, advantag, agricultur, warn, practic, Agriculture
sustain,  ,  , phrase, agricultur, reportedli, coin, Agriculture
sustain,  , intern, symposium, horticultur, intern, societi, Agriculture
sustain, teach, polici, act, agricultur, defin, integr, Agriculture
sustain, key, principl, associ, agricultur,  ,  , Agriculture
sustain, longterm, shortterm, econom, readili, defin, forev, Agriculture
sustain,  , debat, definit, regard, agricultur,  , Agriculture
sustain, technocentr, approach, argu, attain, varieti, strategi, Agriculture
sustain,  , look, topic, agricultur, lens, multifunct, Agriculture
sustain,  ,  ,  , agricultur, servic, ecosystem, Agriculture
sustain,  ,  , claim, agricultur, consid, ecosystem, Agriculture
sustain, oblig, pursu, goal,  ,  ,  , Agriculture
sustain,  ,  ,  , agricultur, depend, replenish, Agriculture
sustain, environment, qualiti, elsewher, agricultur,  ,  , Agriculture
sustain, specif, amount, land, farm, acr, includ, Agriculture
sustain,  ,  ,  , option, replac, nutrient, Agriculture
sustain, soil, nutrient, cultiv, manner, appropri, fertil, Agriculture
sustain,  ,  ,  , agricultur, improv, soil, Agriculture
sustain, support, longterm, agricultur, shown, studi, wadi, Agriculture
sustain, cool, sanit, offer, path, meat, egg, Agriculture
sustain,  , irrig, system, requir, proper, manag, Agriculture
sustain, accord, davi, agricultur, institut, step, develop, Agriculture
sustain,  ,  , indic, water, resourc, develop, Agriculture
sustain,  , net, studi, intens, agricultur, smallhold, Agriculture
sustain, biodivers, land, degrad, land, manag, econom, Agriculture
sustain, costbenefit, analysi, practic, land, manag, sustain, Agriculture
sustain, sustain, land, manag, agricultur,  ,  , Agriculture
sustain,  ,  ,  , futur, feasibl, growth, Agriculture
sustain,  ,  ,  , method, weed, manag, Agriculture
sustain,  ,  , practic, anim, husbandri,  , Agriculture
sustain,  ,  ,  , intensif, encompass, specif, Agriculture
sustain,  ,  ,  , intensif, prioriti, unit, Agriculture
sustain,  ,  ,  , intensif, differ, prior, Agriculture
sustain, total, million, farm, intensif,  ,  , Agriculture
sustain, land, suitabl, agricultur, intens, farm, practis, Agriculture
sustain,  ,  ,  , involv, crop, rotat, Agriculture
sustain, system, combin, polycultur,  ,  ,  , Agriculture
sustain, agricultur, abl, contribut,  ,  ,  , Agriculture
sustain, evid, polycultur, contribut, agricultur,  ,  , Agriculture
sustain,  ,  , approach, develop, polycultur, system, Agriculture
sustain, farm, system, strive, enhanc, soil, fertil, Agriculture
sustain, organ, agricultur, produc, product, avail, consum, Agriculture
sustain, focu, organ, industri,  ,  ,  , Agriculture
sustain, africa, state, use, agricultur, tool, reach, Agriculture
sustain,  ,  ,  , agricultur, mean, abil, Agriculture
sustain, improv, commun, continu, practic,  ,  , Agriculture
sustain, tool, provid, water, agricultur, requir, money, Agriculture
sustain,  ,  , women, agricultur, numer, background, Agriculture
sustain, grow, food, rel, time, easier, poor, Agriculture
sustain,  ,  ,  , agricultur, topic, intern, Agriculture
sustain,  ,  , commiss, agricultur, climat, chang, Agriculture
sustain, climat, chang, urg, agricultur, integr, nation, Agriculture
sustain, dramat, increas, invest, agricultur, decad, includ, Agriculture
sustain, farm, fork, agricultur,  ,  ,  , Agriculture
sustain, meat, consumpt, achiev, healthi, food, system, Agriculture
sustain, program, sare, chinauk, agricultur, innov, network, Agriculture
sustain, help, promot, research, agricultur, practic, framework, Agriculture
sustain, modern, technolog, bad, unless, agricultur, ancient, Agriculture
sustain,  ,  , effort, agricultur, support, sustain, Agriculture
sustain, sustain, agricultur, support, commun, view, increment, Agriculture
sustain,  , forese, true, steadi, economi, today, Agriculture
sustain, major, barrier, adopt, agricultur, appear, lack, Agriculture
sustain,  ,  , recent, plan, build, practic, Construction
sustain, annual, white, paper, websit,  ,  , Construction
sustain, individu, compon, includ,  ,  ,  , Construction
sustain,  ,  ,  , construct, phase, aspect, Construction
sustain, time, row, mechan, routin,  ,  , Hospitality
sustain, organ, begun, focu, tourism, mitig, neg, Hospitality
sustain, practic, promot, tourism, develop, goal, program, Hospitality
sustain, goal, program, intern, tourism, develop, program, Hospitality
sustain, implic, tourism, creat, economi,  ,  , Hospitality
sustain, exampl, retirementag, peopl, yearround, tourism,  , Hospitality
sustain,  ,  ,  , tourism, concept, cover, Hospitality
sustain,  ,  ,  , tourism, emerg, outcom, Hospitality
sustain,  ,  ,  , tourism, embrac, concern, Hospitality
sustain, environment, respons, adopt, behavior,  ,  , Hospitality
sustain, form, tourism, prais, approach, travel, tourist, Hospitality
sustain, type, tourism, fall, tourism, compani, creat, Hospitality
sustain, tourism, compani, creat, event, attend, chanc, Hospitality
sustain,  ,  , creat, atmospher, creat, chanc, Hospitality
sustain, chanc, inform, encourag, practic,  ,  , Hospitality
sustain, cultur, craft, tourism, tourism,  ,  , Hospitality
sustain,  , trend, relat, tourism, ecotour, due, Hospitality
system, euphrat, river, canal, irrig,  ,  , Agriculture
system, centuri, nationwid, granari, widespread, silk, farm, Agriculture
system, aztec, develop, irrig, form, terrac, hillsid, Agriculture
system, canal, rais, field, farm, swampland,  , Agriculture
system,  ,  ,  , companion, plant, call, Agriculture
system, farm, fish, trap,  ,  ,  , Agriculture
system,  ,  , crop, vari, farm, depend, Agriculture
system, cultiv, slash, burn, forest, burnt, releas, Agriculture
system, kind, annual, crop, polycultur,  ,  , Agriculture
system, grown, coffe, chocol, practic, agroforestri,  , Agriculture
system, farm, domin, agricultur,  ,  ,  , Agriculture
system,  , livestock, product, defin, base, feed, Agriculture
system,  ,  ,  , particularli, crop, product, Agriculture
system,  , mix, product, grassland, fodder, crop, Agriculture
system, typic, recycl, mix, fertil, crop,  , Agriculture
system,  ,  , landless, reli, feed, outsid, Agriculture
system, farmland, preserv, wetland, limit, fish, right, Agriculture
system,  ,  , food, encompass, agricultur, farm, Agriculture
system, account, onefifth, food, energi,  ,  , Agriculture
system, unit, european, feudal, manori,  ,  , Agriculture
system, farm, method, farm, emiss, environ,  , Agriculture
